creator_id,periodo,periodo_inicio,periodo_fim,gmv_bruto,gmv_liquido,reembolso,refund_pct,pedidos,aov,videos,lives,comissao,tier,status_reembolso,comissao_calculada,_fonte,items_vendidos,items_reembolsados,media_diaria,amostras,gmv_atribuido_ao_criador,itens_vendidos_atribuidos_ao_criador
CARLINHOSVENDASSHOP,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CAROLINAASHOP,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CAROLINAMUNOZ.VS,2026-01,2026-01-06,2026-01-31,70.02,70.02,0.0,0.0,1,70.02,0,0,7.15,Ferro,sem_dado,3.5,tiktok_seller_center,1,0,1,0,,
CAROLINEXAVIERP,2026-01,2026-01-06,2026-01-31,79.9,79.9,0.0,0.0,1,79.9,4,0,7.91,Ferro,sem_dado,4.0,tiktok_seller_center,1,0,1,0,,
CAROLLFREYRE,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CAROLPAVIN17,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CAROLTARDELLI.INDICA,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CAROLTRENDS.TTK,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CAROLXCREATORSHOP,2026-01,2026-01-06,2026-01-31,75.99,75.99,0.0,0.0,1,75.99,1,0,7.6,Ferro,sem_dado,3.8,tiktok_seller_center,1,0,1,0,,
CASALAZEVEDO_SHOP,2026-01,2026-01-06,2026-01-31,74.49,74.49,0.0,0.0,1,74.49,0,0,7.22,Ferro,sem_dado,3.72,tiktok_seller_center,1,0,1,0,,
CASALNOSHOP,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CASALRICCITSEMFILTRO,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CASALVIDAREALBR,2026-01,2026-01-06,2026-01-31,70.72,70.72,0.0,0.0,1,70.72,0,0,7.91,Ferro,sem_dado,3.54,tiktok_seller_center,1,0,1,0,,
CASAL_INDICA1,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CATIANEFETTBACK,2026-01,2026-01-06,2026-01-31,0.0,-79.26,79.26,0.0,0,0.0,0,0,0.0,Ferro,sem_dado,-3.96,tiktok_seller_center,0,1,0,0,,
CELITASHOP,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CHERRY_MIXXX,2026-01,2026-01-06,2026-01-31,79.9,79.9,0.0,0.0,1,79.9,0,19,7.99,Ferro,sem_dado,4.0,tiktok_seller_center,1,0,1,0,,
CHICKNASHOP,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,7,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CINTHIARENAN,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,4,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CINTIA.THIES,2026-01,2026-01-06,2026-01-31,5441.67,5122.16,319.51,5.87,65,83.72,13,0,546.84,Bronze,sem_dado,358.55,tiktok_seller_center,71,4,1,0,,
CINTIWALDRIGUES,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CLARAAAAA558,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CLAUDIANATERAPEUTA,2026-01,2026-01-06,2026-01-31,0.0,-79.99,79.99,0.0,0,0.0,0,0,0.0,Ferro,sem_dado,-4.0,tiktok_seller_center,0,1,0,0,,
CLAUDINEIARIBEIR785,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CLEIDEALMEIDABR,2026-01,2026-01-06,2026-01-31,80.52,80.52,0.0,0.0,1,80.52,0,13,7.19,Ferro,sem_dado,4.03,tiktok_seller_center,1,0,1,0,,
CLICIAMERCES25,2026-01,2026-01-06,2026-01-31,313.39,313.39,0.0,0.0,4,78.35,4,4,31.96,Ferro,sem_dado,15.67,tiktok_seller_center,4,0,1,0,,
CLICKEEXPLORE,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
COMPRACERTAMARINA,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
COMPRACONFRAN,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
COMPREITESTEIEAPROVEI,2026-01,2026-01-06,2026-01-31,230.71,230.71,0.0,0.0,3,76.9,2,0,22.97,Ferro,sem_dado,11.54,tiktok_seller_center,3,0,1,0,,
COMPREI_ISSO,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
COMPROU.TA.NA.ROTA,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CONTA04EUSOUVENCE,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
COUTURECODEBR,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CREATORSHOPALI,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,7,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CREATORSIMONEKTK,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CREDBLANCO,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CRESCERNOTIKTOKSHOPE,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CRESCIMENTOCONSTANTE09,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CRIS38321,2026-01,2026-01-06,2026-01-31,72.38,-1.3299999999999983,73.71,101.84,1,72.38,1,13,7.95,Ferro,sem_dado,-0.07,tiktok_seller_center,1,1,1,0,,
CRISBELOTX,2026-01,2026-01-06,2026-01-31,80.7,80.7,0.0,0.0,1,80.7,0,39,7.99,Ferro,sem_dado,4.04,tiktok_seller_center,1,0,1,0,,
CRISGBJZKAD,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CRISKELIRECOMENDA,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CRISRIBEIRO1981,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CRISTIANERODRIGUES190,2026-01,2026-01-06,2026-01-31,89.77,89.77,0.0,0.0,1,89.77,8,0,9.43,Ferro,sem_dado,4.49,tiktok_seller_center,1,0,1,0,,
CYSMAYTIKTOKSHOP,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAAIANNYLIMA_,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAIANE.GRACILIANO,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAIANE_COSTAA93,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAILYLARAPOLLO,2026-01,2026-01-06,2026-01-31,159.8,159.8,0.0,0.0,2,79.9,0,2,15.98,Ferro,sem_dado,7.99,tiktok_seller_center,2,0,1,0,,
DAILY_ACHADIINHOS,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DALIASHOPCREATOR,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DANI.CARIOCA_OFICIAL,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DANICREATORSHHOP,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,24,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DANIELLE.SOARESSILVA,2026-01,2026-01-06,2026-01-31,322.12,322.12,0.0,0.0,4,80.53,2,0,30.88,Ferro,sem_dado,16.11,tiktok_seller_center,4,0,1,0,,
DANIESTEVES05,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DANIJEANS,2026-01,2026-01-06,2026-01-31,2125.32,1885.6200000000001,239.7,11.28,25,85.01,3,32,210.66,Ferro,sem_dado,94.28,tiktok_seller_center,27,3,1,0,,
DANNI_SILVACREATOR,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAVIFABRICIOCUSTO,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAVISOARES18VENDEDOR,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAYANAFAGUNDES,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,4,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAYANEFERREIRADASILVA,2026-01,2026-01-06,2026-01-31,150.15,150.15,0.0,0.0,2,75.08,1,2,15.98,Ferro,sem_dado,7.51,tiktok_seller_center,2,0,1,0,,
DAYANEOLI_,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAYANNENASCIMENTOG,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAYLI.THAMY,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAYNIZCREATOR,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DEBORADMFASHION,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DEBORAHFAGUNDES_TTSHOP,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DEBORASANTOS174,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DECIDA.SER,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DECORNAWEB,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DESSARODRIIGUES,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,17,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DIANDRA.SIMOES,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,2,4,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DICASBIBI1,2026-01,2026-01-06,2026-01-31,217.33,217.33,0.0,0.0,3,72.44,0,21,23.19,Ferro,sem_dado,10.87,tiktok_seller_center,3,0,1,0,,
DICASDABIA22,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DICASDACACAL,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DICASDACLAU_TIKTOKSHOP,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DICASDAKESSIA,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DICASDALUARA,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DICASDAMAGDABARROS,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,9,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DICASDAMARIA15,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DICASDASOL1,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DICASDATHAYOFICIAL,2026-01,2026-01-06,2026-01-31,6093.36,5334.84,758.52,12.45,74,82.34,0,0,607.8,Bronze,sem_dado,373.44,tiktok_seller_center,78,10,1,0,,
DICASMODA2,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DICASS.DA.PRII,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DICAS_DIADIA_ERICA,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,26,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DICAS_GI,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,1,,
DICAS_LEILA,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DICA_DOUROO,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DIL.CANUTO,2026-01,2026-01-06,2026-01-31,92.9,92.9,0.0,0.0,1,92.9,1,1,9.75,Ferro,sem_dado,4.65,tiktok_seller_center,1,0,1,0,,
DIMINASSHOP,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DIQUINHASBYMEIRY,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,10,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DIQUINHASDALEILA0,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DONADAVERSACE,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DONNASTYLLO,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DRIKA.SHOP0,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DRIKAADRI12,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DRISANTOSBR,2026-01,2026-01-06,2026-01-31,1389.82,1241.76,148.06,10.65,17,81.75,0,0,138.42,Ferro,sem_dado,62.09,tiktok_seller_center,18,2,1,0,,
DRYSHOPP,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DSOUSA405,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DUDA.SANTANACREATOR,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DUDAALVES1388,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,4,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DUDABETIATOO,2026-01,2026-01-06,2026-01-31,84.51,84.51,0.0,0.0,1,84.51,0,0,7.52,Ferro,sem_dado,4.23,tiktok_seller_center,1,0,1,0,,
DUDASANTOS8816,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DUDASHOPTT,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ECOMMERCE4R,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
EDBORGESTIKTOK,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
EDI.DAILY,2026-01,2026-01-06,2026-01-31,80.7,80.7,0.0,0.0,1,80.7,0,0,7.99,Ferro,sem_dado,4.04,tiktok_seller_center,1,0,1,0,,
EDIVANSILVA162,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,4,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
EDJA.SHOP,2026-01,2026-01-06,2026-01-31,221.22,221.22,0.0,0.0,3,73.74,0,19,22.04,Ferro,sem_dado,11.06,tiktok_seller_center,3,0,1,0,,
EDU_UTENSILIOS,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ELAINESHOPCREATOR_,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ELAPAULADUARTE,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ELEGANCEBEAUTY76,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,6,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ELEN.DICABEAUTY,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ELENARATRINDADE,2026-01,2026-01-06,2026-01-31,93.14,93.14,0.0,0.0,1,93.14,0,1,7.19,Ferro,sem_dado,4.66,tiktok_seller_center,1,0,1,0,,
ELENIMODAFEMININA,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ELIANEASHOPCREATOR,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ELIGOMES244,2026-01,2026-01-06,2026-01-31,1153.26,1058.27,94.99,8.24,12,96.1,0,27,119.5,Ferro,sem_dado,52.91,tiktok_seller_center,12,1,1,0,,
ELIS.BARDIN,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ELIS.SOUZA99,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,4,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ELISAAO07,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ELISABETESANTOS____,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ELISMARIAS3,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ELLENBEAUTYCREATOR,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,2,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ELOAHINDICA,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ELO_PAIVA1,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ELZAMEDEIROS6,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
EMILLYCRISTYNN,2026-01,2026-01-06,2026-01-31,70.02,70.02,0.0,0.0,1,70.02,2,0,7.22,Ferro,sem_dado,3.5,tiktok_seller_center,1,0,1,0,,
EMILY.STEFANE87,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
EMILYLAZARIN_,2026-01,2026-01-06,2026-01-31,81.9,81.9,0.0,0.0,1,81.9,0,0,7.99,Ferro,sem_dado,4.1,tiktok_seller_center,1,0,1,0,,
EMPREENDACOMGUGA,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,16,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
EPILEPSIANAO,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ERICAMCABELUDA,2026-01,2026-01-06,2026-01-31,38658.41,37932.780000000006,725.63,1.88,482,80.2,27,3,3857.99,Ouro,sem_dado,4172.61,tiktok_seller_center,502,10,1,0,,
ERIKAMIRANDA1,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,6,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ESSENCIAL.STORE_,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ESTOROUSHOP,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
EU.FESANCHES,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
EUANACARLASAN,2026-01,2026-01-06,2026-01-31,219.62,219.62,0.0,0.0,3,73.21,4,18,22.95,Ferro,sem_dado,10.98,tiktok_seller_center,3,0,1,0,,
EUJOVAA01,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
EUJUCASP2,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
EUKARINARAUJO,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
EULARANJAJUICE,2026-01,2026-01-06,2026-01-31,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
