id,creator,product_id,data,produto,seller_sku,gmv,comissao,pedidos
gabbizie|1731763836201109087|2026-03-07,gabbizie,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,239.7,23.97,3
kcomkarina|1731763836201109087|2026-03-07,kcomkarina,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,239.7,23.97,2
bialuzzmodas|1731763836201109087|2026-03-07,bialuzzmodas,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,231.99,7.99,3
elacatarina|1731763836201109087|2026-03-07,elacatarina,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,224.28,22.43,3
leticiatsec|1733490894440269407|2026-03-07,leticiatsec,1733490894440269407,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Cintura alta,REF54736,166.29,8.73,2
essenciadani|1732620602328647263|2026-03-07,essenciadani,1732620602328647263,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52536,159.98,0.0,2
_veridiana.ferreira|1731763836201109087|2026-03-07,_veridiana.ferreira,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,159.8,15.98,2
revendeshop|1731763836201109087|2026-03-07,revendeshop,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,159.8,15.98,2
hitalasantiago|1731763836201109087|2026-03-07,hitalasantiago,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,159.8,7.99,2
rafaeleviviana|1731763836201109087|2026-03-07,rafaeleviviana,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,159.8,15.98,1
laizaborgesferrari|1731763836201109087|2026-03-07,laizaborgesferrari,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,159.8,15.98,2
larissapachecoindica|1731763836201109087|2026-03-07,larissapachecoindica,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,159.8,15.98,2
abrunaindicaa|1731763836201109087|2026-03-07,abrunaindicaa,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,152.09,7.22,2
arenatajardim|1731763836201109087|2026-03-07,arenatajardim,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,152.09,15.21,2
glowvital2|1731763836201109087|2026-03-07,glowvital2,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,152.09,15.21,2
laryoliveiira_|1734314781918922335|2026-03-07,laryoliveiira_,1734314781918922335,2026-03-07,Calça Jeans Feminina Wide Leg Cintura Alta Chocolate,REF56236,94.9,9.49,1
adv.dayane|1732670078583801439|2026-03-07,adv.dayane,1732670078583801439,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52836,89.99,9.0,1
jessicamesant|1732670078583801439|2026-03-07,jessicamesant,1732670078583801439,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52836,89.99,0.0,1
thami.brambilla|1734202787355592287|2026-03-07,thami.brambilla,1734202787355592287,2026-03-07,Shorts Mom/Social Feminino Jeans Cintura Alta Barra Dobrada Candy Colors,REF55936,89.9,0.0,1
natmarquesvi|1733490894440269407|2026-03-07,natmarquesvi,1733490894440269407,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Cintura alta,REF54736,89.9,10.79,1
studiogeislatairone|1733537963414488671|2026-03-07,studiogeislatairone,1733537963414488671,2026-03-07,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,85.02,8.5,1
jonisasouza4|1733537963414488671|2026-03-07,jonisasouza4,1733537963414488671,2026-03-07,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,85.02,8.5,1
yoh.nobre|1733537963414488671|2026-03-07,yoh.nobre,1733537963414488671,2026-03-07,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,85.02,8.93,1
robertakguilherme|1733537963414488671|2026-03-07,robertakguilherme,1733537963414488671,2026-03-07,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,85.02,8.93,1
cleodaaily|1733537963414488671|2026-03-07,cleodaaily,1733537963414488671,2026-03-07,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,85.02,8.5,1
vitordio1rr|1733491008023201375|2026-03-07,vitordio1rr,1733491008023201375,2026-03-07,Calça Jeans Feminina Wide Leg Cintura Alta Branca,REF54636,83.15,8.32,1
pattylazzarotto|1733690547643385439|2026-03-07,pattylazzarotto,1733690547643385439,2026-03-07,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,83.15,0.0,1
eu.lidiannemartins|1733690547643385439|2026-03-07,eu.lidiannemartins,1733690547643385439,2026-03-07,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,83.15,0.0,1
thainabeautyoficial|1733490894440269407|2026-03-07,thainabeautyoficial,1733490894440269407,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Cintura alta,REF54736,83.15,8.73,1
jessicamesant|1733690547643385439|2026-03-07,jessicamesant,1733690547643385439,2026-03-07,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,83.15,8.32,1
pattylazzarotto|1733491089938155103|2026-03-07,pattylazzarotto,1733491089938155103,2026-03-07,Calça Jeans Feminina Wide Leg Cintura Alta Terracota,REF54836,83.15,8.73,1
danijeans|1732620602328647263|2026-03-07,danijeans,1732620602328647263,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52536,79.99,8.0,1
numarchi|1732631840860243551|2026-03-07,numarchi,1732631840860243551,2026-03-07,Calça Jeans Wide Leg Cintura Alta Sky Used,REF52736,79.99,8.0,1
thainabeautyoficial|1732620602328647263|2026-03-07,thainabeautyoficial,1732620602328647263,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52536,79.99,8.0,1
natmarquesvi|1733690547643385439|2026-03-07,natmarquesvi,1733690547643385439,2026-03-07,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,79.99,9.6,1
shenna.topcreator|1734314781918922335|2026-03-07,shenna.topcreator,1734314781918922335,2026-03-07,Calça Jeans Feminina Wide Leg Cintura Alta Chocolate,REF56236,79.99,8.0,1
bbrualvess|1731763836201109087|2026-03-07,bbrualvess,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
mariaaugustareiss|1731763836201109087|2026-03-07,mariaaugustareiss,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
danijeans|1731763836201109087|2026-03-07,danijeans,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
npossebon|1731763836201109087|2026-03-07,npossebon,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
edja.shop|1731763836201109087|2026-03-07,edja.shop,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
nildavendasoficial|1731763836201109087|2026-03-07,nildavendasoficial,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
rosiquelecosta1|1731763836201109087|2026-03-07,rosiquelecosta1,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
thalyytaguedes|1731763836201109087|2026-03-07,thalyytaguedes,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
dudaalmeidaofc1|1731763836201109087|2026-03-07,dudaalmeidaofc1,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
shop.achadinhosss|1731763836201109087|2026-03-07,shop.achadinhosss,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
garimpandocomlary|1731763836201109087|2026-03-07,garimpandocomlary,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
leticiatsec|1731763836201109087|2026-03-07,leticiatsec,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
brenda.theblushlab|1731763836201109087|2026-03-07,brenda.theblushlab,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
mo.joanaa|1731763836201109087|2026-03-07,mo.joanaa,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
cvs96shop|1731763836201109087|2026-03-07,cvs96shop,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
thais.nepomucen0|1731763836201109087|2026-03-07,thais.nepomucen0,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
thay.desbessel|1731763836201109087|2026-03-07,thay.desbessel,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
taniaribeiro_creator|1731763836201109087|2026-03-07,taniaribeiro_creator,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
carolxcreatorshop|1731763836201109087|2026-03-07,carolxcreatorshop,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
jessicap.braz|1731763836201109087|2026-03-07,jessicap.braz,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
ellentiiffany|1731763836201109087|2026-03-07,ellentiiffany,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
cacauabraao|1731763836201109087|2026-03-07,cacauabraao,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
leka.aysla|1731763836201109087|2026-03-07,leka.aysla,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
creatortiktokvip|1731763836201109087|2026-03-07,creatortiktokvip,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
creatorleia|1731763836201109087|2026-03-07,creatorleia,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
neldicasdemoda|1731763836201109087|2026-03-07,neldicasdemoda,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
matheuslimashop|1731763836201109087|2026-03-07,matheuslimashop,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,0.0,1
nanacasagrandi|1734190087073400415|2026-03-07,nanacasagrandi,1734190087073400415,2026-03-07,Shorts Mom/Social Feminino Jeans Cintura Alta Barra Dobrada,REF55336,76.41,0.0,1
gleysaaguiar|1731763836201109087|2026-03-07,gleysaaguiar,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,72.19,0.0,1
fabiecleon|1731763836201109087|2026-03-07,fabiecleon,1731763836201109087,2026-03-07,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,72.19,7.22,1
_mareiis|1731763836201109087|2026-03-08,_mareiis,1731763836201109087,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,10994.3,1099.43,146
tacianecreator|1731763836201109087|2026-03-08,tacianecreator,1731763836201109087,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,4405.01,345.4,54
ericamcabeluda|1731763836201109087|2026-03-08,ericamcabeluda,1731763836201109087,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,2582.73,234.31,33
thainabeautyoficial|1731763836201109087|2026-03-08,thainabeautyoficial,1731763836201109087,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,2134.17,198.21,24
ee2ut0l0r4|1731763836201109087|2026-03-08,ee2ut0l0r4,1731763836201109087,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,1598.0,151.81,19
adv.dayane|1731763836201109087|2026-03-08,adv.dayane,1731763836201109087,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,1103.18,110.32,13
numarchi|1731763836201109087|2026-03-08,numarchi,1731763836201109087,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,855.77,78.36,11
leticiatsec|1733537963414488671|2026-03-08,leticiatsec,1733537963414488671,2026-03-08,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,850.2,80.37,10
maritips_|1731763836201109087|2026-03-08,maritips_,1731763836201109087,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,471.69,47.17,6
laianenovaisss|1731763836201109087|2026-03-08,laianenovaisss,1731763836201109087,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,399.5,39.95,5
alinecavanellas|1731763836201109087|2026-03-08,alinecavanellas,1731763836201109087,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,399.5,31.96,5
pattylazzarotto|1731763836201109087|2026-03-08,pattylazzarotto,1731763836201109087,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,391.79,39.18,5
cintia.thies|1731763836201109087|2026-03-08,cintia.thies,1731763836201109087,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,391.79,39.18,4
laryoliveiira_|1734314781918922335|2026-03-08,laryoliveiira_,1734314781918922335,2026-03-08,Calça Jeans Feminina Wide Leg Cintura Alta Chocolate,REF56236,379.6,37.96,4
dicasdathayoficial|1731763836201109087|2026-03-08,dicasdathayoficial,1731763836201109087,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,376.37,37.64,4
nati_sus|1733537963414488671|2026-03-08,nati_sus,1733537963414488671,2026-03-08,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,340.08,17.0,4
gabbizie|1731763836201109087|2026-03-08,gabbizie,1731763836201109087,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,319.6,31.96,4
thami.brambilla|1731763836201109087|2026-03-08,thami.brambilla,1731763836201109087,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,311.89,31.19,4
natmarquesvi|1731763836201109087|2026-03-08,natmarquesvi,1731763836201109087,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,299.78,35.98,4
danijeans|1731763836201109087|2026-03-08,danijeans,1731763836201109087,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,239.7,23.97,3
bialuzzmodas|1731763836201109087|2026-03-08,bialuzzmodas,1731763836201109087,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,239.7,15.98,3
danijeans|1732620602328647263|2026-03-08,danijeans,1732620602328647263,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52536,159.98,16.0,2
yaponts|1731763836201109087|2026-03-08,yaponts,1731763836201109087,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,159.8,15.98,2
euvivianeborges|1731763836201109087|2026-03-08,euvivianeborges,1731763836201109087,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,159.8,15.98,2
_veridiana.ferreira|1731763836201109087|2026-03-08,_veridiana.ferreira,1731763836201109087,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,159.8,15.98,2
amarishopcreator|1731763836201109087|2026-03-08,amarishopcreator,1731763836201109087,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,159.8,15.98,2
npossebon|1731763836201109087|2026-03-08,npossebon,1731763836201109087,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,152.09,15.21,2
kcomkarina|1731763836201109087|2026-03-08,kcomkarina,1731763836201109087,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,149.89,14.99,2
paulaoliveira12343|1731763836201109087|2026-03-08,paulaoliveira12343,1731763836201109087,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,144.38,14.44,2
adv.dayane|1733537963414488671|2026-03-08,adv.dayane,1733537963414488671,2026-03-08,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,94.9,9.96,1
leticiatsec|1734314781918922335|2026-03-08,leticiatsec,1734314781918922335,2026-03-08,Calça Jeans Feminina Wide Leg Cintura Alta Chocolate,REF56236,94.9,9.49,1
tacianecreator|1734314781918922335|2026-03-08,tacianecreator,1734314781918922335,2026-03-08,Calça Jeans Feminina Wide Leg Cintura Alta Chocolate,REF56236,94.9,0.0,1
jessicamesant|1732670078583801439|2026-03-08,jessicamesant,1732670078583801439,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52836,89.99,9.0,1
mypeacejoias|1734202787355592287|2026-03-08,mypeacejoias,1734202787355592287,2026-03-08,Shorts Mom/Social Feminino Jeans Cintura Alta Barra Dobrada Candy Colors,REF55936,89.9,8.99,1
robertakguilherme|1733537963414488671|2026-03-08,robertakguilherme,1733537963414488671,2026-03-08,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,85.02,0.0,1
lu_dias10|1733537963414488671|2026-03-08,lu_dias10,1733537963414488671,2026-03-08,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,85.02,8.93,1
anepcss|1733537963414488671|2026-03-08,anepcss,1733537963414488671,2026-03-08,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,85.02,8.5,1
yoh.nobre|1733537963414488671|2026-03-08,yoh.nobre,1733537963414488671,2026-03-08,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,85.02,8.93,1
pattylazzarotto|1733537963414488671|2026-03-08,pattylazzarotto,1733537963414488671,2026-03-08,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,85.02,8.93,1
alinecavanellas|1733538126820050527|2026-03-08,alinecavanellas,1733538126820050527,2026-03-08,Calça Jeans Feminina Wide Leg Cintura Alta Amarelo Manteiga,REF55036,84.94,0.0,1
thainabeautyoficial|1733538126820050527|2026-03-08,thainabeautyoficial,1733538126820050527,2026-03-08,Calça Jeans Feminina Wide Leg Cintura Alta Amarelo Manteiga,REF55036,84.94,8.92,1
jessicamesant|1733690547643385439|2026-03-08,jessicamesant,1733690547643385439,2026-03-08,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,83.15,8.32,1
_mareiis|1733490894440269407|2026-03-08,_mareiis,1733490894440269407,2026-03-08,Calça Jeans Feminina Wide Leg Jeans Cintura alta,REF54736,83.15,8.32,1
_mareiis|1733491089938155103|2026-03-08,_mareiis,1733491089938155103,2026-03-08,Calça Jeans Feminina Wide Leg Cintura Alta Terracota,REF54836,83.15,8.32,1
jessicamesant|1733491008023201375|2026-03-08,jessicamesant,1733491008023201375,2026-03-08,Calça Jeans Feminina Wide Leg Cintura Alta Branca,REF54636,83.15,8.73,1
alinecavanellas|1733690547643385439|2026-03-08,alinecavanellas,1733690547643385439,2026-03-08,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,83.15,8.32,1
danijeans|1733690547643385439|2026-03-08,danijeans,1733690547643385439,2026-03-08,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,83.15,8.32,1
monicap.pereira|1733690547643385439|2026-03-08,monicap.pereira,1733690547643385439,2026-03-08,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,83.15,8.73,1
