id,creator,data,content_type,gmv,comissao,pedidos,itens
creatortiktokvip|2026-03-09|VIDEO,creatortiktokvip,2026-03-09,VIDEO,159.8,15.98,2,2
narashoptkk|2026-03-09|VIDEO,narashoptkk,2026-03-09,VIDEO,159.8,15.98,2,2
_veridiana.ferreira|2026-03-09|LIVE,_veridiana.ferreira,2026-03-09,LIVE,159.8,15.98,1,2
detudoumpoucovip|2026-03-09|LINKSHARE,detudoumpoucovip,2026-03-09,LINKSHARE,152.09,15.21,2,2
jehfigueiredocreator|2026-03-09|VIDEO,jehfigueiredocreator,2026-03-09,VIDEO,144.38,14.44,1,2
waaleskamacedo|2026-03-09|LINKSHARE,waaleskamacedo,2026-03-09,LINKSHARE,94.9,9.49,1,1
amandaindicaoficialshop|2026-03-09|SHOP,amandaindicaoficialshop,2026-03-09,SHOP,83.15,8.32,1,1
eu.lidiannemartins|2026-03-09|VIDEO,eu.lidiannemartins,2026-03-09,VIDEO,83.15,8.32,1,1
essenciadani|2026-03-09|VIDEO,essenciadani,2026-03-09,VIDEO,79.99,0.0,1,1
euvivianeborges|2026-03-09|VIDEO,euvivianeborges,2026-03-09,VIDEO,79.9,7.99,1,1
carolmoraes.shop|2026-03-09|VIDEO,carolmoraes.shop,2026-03-09,VIDEO,79.9,7.99,1,1
thalyytaguedes|2026-03-09|VIDEO,thalyytaguedes,2026-03-09,VIDEO,79.9,7.99,1,1
revendeshop|2026-03-09|VIDEO,revendeshop,2026-03-09,VIDEO,79.9,7.99,1,1
dpaula57|2026-03-09|LIVE,dpaula57,2026-03-09,LIVE,79.9,7.99,1,1
adv.dayane|2026-03-09|VIDEO,adv.dayane,2026-03-09,VIDEO,79.9,7.99,1,1
taniaribeiro_creator|2026-03-09|SHOP,taniaribeiro_creator,2026-03-09,SHOP,79.9,7.99,1,1
jessicatanara1|2026-03-09|LINKSHARE,jessicatanara1,2026-03-09,LINKSHARE,79.9,7.99,1,1
laryoliveiira_|2026-03-09|LIVE,laryoliveiira_,2026-03-09,LIVE,79.9,7.99,1,1
hitalasantiago|2026-03-09|VIDEO,hitalasantiago,2026-03-09,VIDEO,79.9,0.0,1,1
arenatajardim|2026-03-09|VIDEO,arenatajardim,2026-03-09,VIDEO,79.9,7.99,1,1
eusoueliene|2026-03-09|VIDEO,eusoueliene,2026-03-09,VIDEO,79.9,7.99,1,1
romulo_florent|2026-03-09|LINKSHARE,romulo_florent,2026-03-09,LINKSHARE,79.9,7.99,1,1
flavinha.brand|2026-03-09|VIDEO,flavinha.brand,2026-03-09,VIDEO,79.9,7.99,1,1
larissapachecoindica|2026-03-09|VIDEO,larissapachecoindica,2026-03-09,VIDEO,79.9,7.99,1,1
nanacasagrandi|2026-03-09|VIDEO,nanacasagrandi,2026-03-09,VIDEO,76.41,0.0,1,1
dailycah08|2026-03-09|LIVE,dailycah08,2026-03-09,LIVE,69.99,7.0,1,1
tacianecreator|2026-03-10|VIDEO,tacianecreator,2026-03-10,VIDEO,5772.71,230.8,71,72
ericamcabeluda|2026-03-10|VIDEO,ericamcabeluda,2026-03-10,VIDEO,3484.76,172.7,42,44
natmarquesvi|2026-03-10|LIVE,natmarquesvi,2026-03-10,LIVE,3080.8,368.15,39,39
thainabeautyoficial|2026-03-10|VIDEO,thainabeautyoficial,2026-03-10,VIDEO,2608.64,189.72,33,33
pattylazzarotto|2026-03-10|VIDEO,pattylazzarotto,2026-03-10,VIDEO,2479.6,63.48,30,31
numarchi|2026-03-10|VIDEO,numarchi,2026-03-10,VIDEO,2350.83,163.95,30,30
leticiatsec|2026-03-10|VIDEO,leticiatsec,2026-03-10,VIDEO,1186.53,25.5,14,14
laryoliveiira_|2026-03-10|LIVE,laryoliveiira_,2026-03-10,LIVE,879.7,87.98,11,12
thami.brambilla|2026-03-10|VIDEO,thami.brambilla,2026-03-10,VIDEO,818.83,40.78,10,10
maritips_|2026-03-10|VIDEO,maritips_,2026-03-10,VIDEO,791.29,47.17,10,10
adv.dayane|2026-03-10|LIVE,adv.dayane,2026-03-10,LIVE,786.92,78.69,8,9
alinecavanellas|2026-03-10|VIDEO,alinecavanellas,2026-03-10,VIDEO,726.26,23.53,9,9
natmarquesvi|2026-03-10|VIDEO,natmarquesvi,2026-03-10,VIDEO,724.22,86.92,9,9
.familiapimentel|2026-03-10|VIDEO,.familiapimentel,2026-03-10,VIDEO,639.2,23.97,8,8
yasmin.aoliveira|2026-03-10|VIDEO,yasmin.aoliveira,2026-03-10,VIDEO,617.3,53.43,4,7
nati_sus|2026-03-10|VIDEO,nati_sus,2026-03-10,VIDEO,595.14,17.0,7,7
_mareiis|2026-03-10|LIVE,_mareiis,2026-03-10,LIVE,499.3,49.93,7,7
bialuzzmodas|2026-03-10|VIDEO,bialuzzmodas,2026-03-10,VIDEO,471.69,7.22,6,6
laianenovaisss|2026-03-10|VIDEO,laianenovaisss,2026-03-10,VIDEO,402.75,31.96,5,5
jessicamesant|2026-03-10|VIDEO,jessicamesant,2026-03-10,VIDEO,264.79,17.48,3,3
eu.lidiannemartins|2026-03-10|VIDEO,eu.lidiannemartins,2026-03-10,VIDEO,249.45,24.96,3,3
elacatarina|2026-03-10|VIDEO,elacatarina,2026-03-10,VIDEO,239.7,23.97,2,3
ee2ut0l0r4|2026-03-10|VIDEO,ee2ut0l0r4,2026-03-10,VIDEO,239.7,23.97,3,3
dicasdathayoficial|2026-03-10|VIDEO,dicasdathayoficial,2026-03-10,VIDEO,239.7,7.99,3,3
mariaaugustareiss|2026-03-10|VIDEO,mariaaugustareiss,2026-03-10,VIDEO,239.7,23.97,3,3
hitalasantiago|2026-03-10|VIDEO,hitalasantiago,2026-03-10,VIDEO,224.28,22.43,2,3
euvivianeborges|2026-03-10|VIDEO,euvivianeborges,2026-03-10,VIDEO,159.8,15.98,2,2
arenatajardim|2026-03-10|VIDEO,arenatajardim,2026-03-10,VIDEO,159.8,15.98,2,2
gabbizie|2026-03-10|VIDEO,gabbizie,2026-03-10,VIDEO,159.8,15.98,2,2
yorranshop|2026-03-10|SHOP,yorranshop,2026-03-10,SHOP,159.8,15.98,2,2
nanacasagrandi|2026-03-10|VIDEO,nanacasagrandi,2026-03-10,VIDEO,152.82,0.0,2,2
essenciadani|2026-03-10|VIDEO,essenciadani,2026-03-10,VIDEO,94.9,9.49,1,1
bella_pontes|2026-03-10|LINKSHARE,bella_pontes,2026-03-10,LINKSHARE,85.02,8.5,1,1
danijeans|2026-03-10|VIDEO,danijeans,2026-03-10,VIDEO,85.02,0.0,1,1
robertakguilherme|2026-03-10|VIDEO,robertakguilherme,2026-03-10,VIDEO,85.02,0.0,1,1
alarividal|2026-03-10|SHOP,alarividal,2026-03-10,SHOP,85.02,8.5,1,1
yoh.nobre|2026-03-10|VIDEO,yoh.nobre,2026-03-10,VIDEO,85.02,8.5,1,1
ana.fernnandes|2026-03-10|SHOP,ana.fernnandes,2026-03-10,SHOP,83.15,8.32,1,1
isabellasfranca|2026-03-10|VIDEO,isabellasfranca,2026-03-10,VIDEO,79.9,7.99,1,1
creatortiktokvip|2026-03-10|VIDEO,creatortiktokvip,2026-03-10,VIDEO,79.9,7.99,1,1
jennifer_stefany98|2026-03-10|SHOP,jennifer_stefany98,2026-03-10,SHOP,79.9,7.99,1,1
taniaribeiro_creator|2026-03-10|SHOP,taniaribeiro_creator,2026-03-10,SHOP,79.9,7.99,1,1
marcelo.o.oliveira|2026-03-10|VIDEO,marcelo.o.oliveira,2026-03-10,VIDEO,79.9,7.99,1,1
carolxcreatorshop|2026-03-10|VIDEO,carolxcreatorshop,2026-03-10,VIDEO,79.9,7.99,1,1
mariaclaraprr0|2026-03-10|VIDEO,mariaclaraprr0,2026-03-10,VIDEO,79.9,0.0,1,1
dayinventando|2026-03-10|SHOP,dayinventando,2026-03-10,SHOP,79.9,7.99,1,1
karinalorenzetii|2026-03-10|VIDEO,karinalorenzetii,2026-03-10,VIDEO,79.9,7.99,1,1
gleysaaguiar|2026-03-10|VIDEO,gleysaaguiar,2026-03-10,VIDEO,79.9,0.0,1,1
aevelinvieira|2026-03-10|SHOP,aevelinvieira,2026-03-10,SHOP,79.9,7.99,1,1
patricia.creator1|2026-03-10|SHOP,patricia.creator1,2026-03-10,SHOP,79.9,7.99,1,1
mavi_souza__|2026-03-10|SHOP,mavi_souza__,2026-03-10,SHOP,79.9,7.99,1,1
achadinhosdalu952|2026-03-10|VIDEO,achadinhosdalu952,2026-03-10,VIDEO,79.9,7.99,1,1
gabsventurim|2026-03-10|VIDEO,gabsventurim,2026-03-10,VIDEO,79.9,7.99,1,1
danicontatiktok|2026-03-10|SHOP,danicontatiktok,2026-03-10,SHOP,79.9,7.99,1,1
lidikpf6|2026-03-10|VIDEO,lidikpf6,2026-03-10,VIDEO,79.9,7.99,1,1
joycekelly.carvalho|2026-03-10|VIDEO,joycekelly.carvalho,2026-03-10,VIDEO,79.9,7.99,1,1
silsantiagotrc|2026-03-10|VIDEO,silsantiagotrc,2026-03-10,VIDEO,79.9,7.99,1,1
_veridiana.ferreira|2026-03-10|LIVE,_veridiana.ferreira,2026-03-10,LIVE,79.9,7.99,1,1
mo.joanaa|2026-03-10|VIDEO,mo.joanaa,2026-03-10,VIDEO,72.19,7.22,1,1
francruz.26|2026-03-10|VIDEO,francruz.26,2026-03-10,VIDEO,72.19,7.22,1,1
nay.tarcia|2026-03-10|LIVE,nay.tarcia,2026-03-10,LIVE,69.99,7.0,1,1
tacianecreator|2026-03-11|VIDEO,tacianecreator,2026-03-11,VIDEO,5264.19,212.63,65,66
ericamcabeluda|2026-03-11|VIDEO,ericamcabeluda,2026-03-11,VIDEO,4108.54,212.65,49,52
leticiatsec|2026-03-11|VIDEO,leticiatsec,2026-03-11,VIDEO,2705.39,126.31,31,32
thainabeautyoficial|2026-03-11|VIDEO,thainabeautyoficial,2026-03-11,VIDEO,2473.1,71.98,31,31
pattylazzarotto|2026-03-11|VIDEO,pattylazzarotto,2026-03-11,VIDEO,2398.49,38.74,28,30
_mareiis|2026-03-11|LIVE,_mareiis,2026-03-11,LIVE,2190.15,219.02,26,31
numarchi|2026-03-11|VIDEO,numarchi,2026-03-11,VIDEO,1498.31,117.55,19,19
alinecavanellas|2026-03-11|VIDEO,alinecavanellas,2026-03-11,VIDEO,1484.81,49.11,18,18
maritips_|2026-03-11|VIDEO,maritips_,2026-03-11,VIDEO,1335.17,125.53,17,17
davyllag|2026-03-11|LIVE,davyllag,2026-03-11,LIVE,1189.83,119.0,16,17
laianenovaisss|2026-03-11|VIDEO,laianenovaisss,2026-03-11,VIDEO,962.05,96.21,11,12
natmarquesvi|2026-03-11|VIDEO,natmarquesvi,2026-03-11,VIDEO,646.85,77.62,7,8
nati_sus|2026-03-11|VIDEO,nati_sus,2026-03-11,VIDEO,595.14,34.0,6,7
thami.brambilla|2026-03-11|VIDEO,thami.brambilla,2026-03-11,VIDEO,566.38,31.52,7,7
jessicamesant|2026-03-11|VIDEO,jessicamesant,2026-03-11,VIDEO,489.15,32.62,6,6
adv.dayane|2026-03-11|LIVE,adv.dayane,2026-03-11,LIVE,482.23,48.23,6,6
.familiapimentel|2026-03-11|VIDEO,.familiapimentel,2026-03-11,VIDEO,395.04,7.99,5,5
gleysaaguiar|2026-03-11|VIDEO,gleysaaguiar,2026-03-11,VIDEO,391.79,23.2,5,5
bialuzzmodas|2026-03-11|VIDEO,bialuzzmodas,2026-03-11,VIDEO,384.08,30.42,4,5
danijeans|2026-03-11|VIDEO,danijeans,2026-03-11,VIDEO,329.84,15.98,4,4
natmarquesvi|2026-03-11|LIVE,natmarquesvi,2026-03-11,LIVE,311.98,37.44,4,4
nay.tarcia|2026-03-11|LIVE,nay.tarcia,2026-03-11,LIVE,279.96,28.0,3,4
robertakguilherme|2026-03-11|VIDEO,robertakguilherme,2026-03-11,VIDEO,255.06,0.0,3,3
gabbizie|2026-03-11|VIDEO,gabbizie,2026-03-11,VIDEO,242.95,24.3,3,3
leilacronicasvidareal|2026-03-11|VIDEO,leilacronicasvidareal,2026-03-11,VIDEO,239.7,23.97,3,3
dicasdathayoficial|2026-03-11|VIDEO,dicasdathayoficial,2026-03-11,VIDEO,239.7,0.0,3,3
carolxcreatorshop|2026-03-11|VIDEO,carolxcreatorshop,2026-03-11,VIDEO,239.7,23.97,3,3
bygabivianna|2026-03-11|VIDEO,bygabivianna,2026-03-11,VIDEO,170.04,17.0,1,2
flavinha.brand|2026-03-11|VIDEO,flavinha.brand,2026-03-11,VIDEO,170.04,0.0,2,2
lidikpf6|2026-03-11|VIDEO,lidikpf6,2026-03-11,VIDEO,169.89,16.99,1,2
laizaborgesferrari|2026-03-11|LIVE,laizaborgesferrari,2026-03-11,LIVE,159.8,15.98,2,2
cintia.thies|2026-03-11|VIDEO,cintia.thies,2026-03-11,VIDEO,159.8,7.99,2,2
eu.lidiannemartins|2026-03-11|VIDEO,eu.lidiannemartins,2026-03-11,VIDEO,94.9,9.49,1,1
yoh.nobre|2026-03-11|SHOP,yoh.nobre,2026-03-11,SHOP,85.02,8.5,1,1
yasmin.aoliveira|2026-03-11|VIDEO,yasmin.aoliveira,2026-03-11,VIDEO,83.15,8.32,1,1
fasampaioindica|2026-03-11|VIDEO,fasampaioindica,2026-03-11,VIDEO,83.15,8.32,1,1
chosenbykate|2026-03-11|SHOP,chosenbykate,2026-03-11,SHOP,83.15,8.32,1,1
essenciadani|2026-03-11|VIDEO,essenciadani,2026-03-11,VIDEO,79.99,0.0,1,1
silsantiagotrc|2026-03-11|VIDEO,silsantiagotrc,2026-03-11,VIDEO,79.9,7.99,1,1
mariaaugustareiss|2026-03-11|VIDEO,mariaaugustareiss,2026-03-11,VIDEO,79.9,0.0,1,1
cherry_mixxx|2026-03-11|LIVE,cherry_mixxx,2026-03-11,LIVE,79.9,7.99,1,1
yasmin.aoliveira|2026-03-11|LIVE,yasmin.aoliveira,2026-03-11,LIVE,79.9,7.99,1,1
flavia.cunha__|2026-03-11|VIDEO,flavia.cunha__,2026-03-11,VIDEO,79.9,7.99,1,1
thalyytaguedes|2026-03-11|VIDEO,thalyytaguedes,2026-03-11,VIDEO,79.9,7.99,1,1
monicaestephanio|2026-03-11|VIDEO,monicaestephanio,2026-03-11,VIDEO,79.9,7.99,1,1
m1nimaravilhas|2026-03-11|VIDEO,m1nimaravilhas,2026-03-11,VIDEO,79.9,7.99,1,1
manuelaenoque|2026-03-11|VIDEO,manuelaenoque,2026-03-11,VIDEO,79.9,7.99,1,1
lari.quaresma|2026-03-11|SHOP,lari.quaresma,2026-03-11,SHOP,79.9,7.99,1,1
giovannamarcelino_|2026-03-11|VIDEO,giovannamarcelino_,2026-03-11,VIDEO,79.9,7.99,1,1
fuuscw0|2026-03-11|VIDEO,fuuscw0,2026-03-11,VIDEO,79.9,0.0,1,1
arenatajardim|2026-03-11|VIDEO,arenatajardim,2026-03-11,VIDEO,79.9,7.99,1,1
vandianealencar|2026-03-11|SHOP,vandianealencar,2026-03-11,SHOP,79.9,7.99,1,1
achoucomproudj.26|2026-03-11|SHOP,achoucomproudj.26,2026-03-11,SHOP,79.9,7.99,1,1
valenhoffmaann|2026-03-11|VIDEO,valenhoffmaann,2026-03-11,VIDEO,79.9,7.99,1,1
uai.agoravai|2026-03-11|SHOP,uai.agoravai,2026-03-11,SHOP,79.9,7.99,1,1
daily.byjana|2026-03-11|VIDEO,daily.byjana,2026-03-11,VIDEO,79.9,7.99,1,1
npossebon|2026-03-11|SHOP,npossebon,2026-03-11,SHOP,72.19,7.22,1,1
coisasdeitgirrl|2026-03-11|LINKSHARE,coisasdeitgirrl,2026-03-11,LINKSHARE,72.19,7.22,1,1
dicasdakali_|2026-03-11|VIDEO,dicasdakali_,2026-03-11,VIDEO,69.99,7.0,1,1
natmarquesvi|2026-03-12|LIVE,natmarquesvi,2026-03-12,LIVE,4248.51,500.3,54,59
ericamcabeluda|2026-03-12|VIDEO,ericamcabeluda,2026-03-12,VIDEO,2783.88,230.46,34,36
tacianecreator|2026-03-12|VIDEO,tacianecreator,2026-03-12,VIDEO,2205.94,163.17,28,28
thainabeautyoficial|2026-03-12|VIDEO,thainabeautyoficial,2026-03-12,VIDEO,1823.13,166.01,20,22
pattylazzarotto|2026-03-12|VIDEO,pattylazzarotto,2026-03-12,VIDEO,1192.83,103.32,13,15
maritips_|2026-03-12|VIDEO,maritips_,2026-03-12,VIDEO,1183.08,102.33,14,15
_mareiis|2026-03-12|LIVE,_mareiis,2026-03-12,LIVE,1058.5,105.85,15,15
adv.dayane|2026-03-12|LIVE,adv.dayane,2026-03-12,LIVE,819.62,81.97,11,11
leticiatsec|2026-03-12|VIDEO,leticiatsec,2026-03-12,VIDEO,760.15,59.0,9,9
numarchi|2026-03-12|VIDEO,numarchi,2026-03-12,VIDEO,688.26,61.61,9,9
alinecavanellas|2026-03-12|VIDEO,alinecavanellas,2026-03-12,VIDEO,657.73,57.27,8,8
laianenovaisss|2026-03-12|VIDEO,laianenovaisss,2026-03-12,VIDEO,639.2,47.94,7,8
thami.brambilla|2026-03-12|VIDEO,thami.brambilla,2026-03-12,VIDEO,497.77,49.78,6,6
gabbizie|2026-03-12|VIDEO,gabbizie,2026-03-12,VIDEO,337.85,33.79,4,4
davyllag|2026-03-12|LIVE,davyllag,2026-03-12,LIVE,279.96,28.0,4,4
jessicamesant|2026-03-12|VIDEO,jessicamesant,2026-03-12,VIDEO,173.14,17.32,2,2
eu.lidiannemartins|2026-03-12|VIDEO,eu.lidiannemartins,2026-03-12,VIDEO,166.3,16.64,2,2
natmarquesvi|2026-03-12|VIDEO,natmarquesvi,2026-03-12,VIDEO,157.21,18.86,2,2
nati_sus|2026-03-12|VIDEO,nati_sus,2026-03-12,VIDEO,85.02,8.5,1,1
essenciadani|2026-03-12|VIDEO,essenciadani,2026-03-12,VIDEO,79.99,8.0,1,1
carolmoraes.shop|2026-03-12|VIDEO,carolmoraes.shop,2026-03-12,VIDEO,79.9,7.99,1,1
annaluiza.shop|2026-03-12|VIDEO,annaluiza.shop,2026-03-12,VIDEO,79.9,7.99,1,1
.familiapimentel|2026-03-12|VIDEO,.familiapimentel,2026-03-12,VIDEO,79.9,7.99,1,1
dicasdathayoficial|2026-03-12|VIDEO,dicasdathayoficial,2026-03-12,VIDEO,79.9,7.99,1,1
valdyrsa|2026-03-12|LINKSHARE,valdyrsa,2026-03-12,LINKSHARE,79.9,7.99,1,1
athaisfavero|2026-03-12|VIDEO,athaisfavero,2026-03-12,VIDEO,79.9,7.99,1,1
danijeans|2026-03-12|LIVE,danijeans,2026-03-12,LIVE,79.9,7.99,1,1
maurobengaly23|2026-03-12|VIDEO,maurobengaly23,2026-03-12,VIDEO,79.9,7.99,1,1
dicasdaaila2|2026-03-12|LIVE,dicasdaaila2,2026-03-12,LIVE,79.9,7.99,1,1
adv.dayane|2026-03-12|SHOP,adv.dayane,2026-03-12,SHOP,79.9,7.99,1,1
thaisbrito.digital|2026-03-12|VIDEO,thaisbrito.digital,2026-03-12,VIDEO,79.9,7.99,1,1
lidikpf6|2026-03-12|VIDEO,lidikpf6,2026-03-12,VIDEO,79.9,7.99,1,1
carolizese|2026-03-12|SHOP,carolizese,2026-03-12,SHOP,79.9,7.99,1,1
mdudaleitee|2026-03-12|SHOP,mdudaleitee,2026-03-12,SHOP,79.9,7.99,1,1
janissosweet|2026-03-12|LIVE,janissosweet,2026-03-12,LIVE,79.9,7.99,1,1
carolxcreatorshop|2026-03-12|VIDEO,carolxcreatorshop,2026-03-12,VIDEO,79.9,7.99,1,1
aheloisastainbach|2026-03-12|SHOP,aheloisastainbach,2026-03-12,SHOP,79.9,7.99,1,1
cary_barbs|2026-03-12|SHOP,cary_barbs,2026-03-12,SHOP,79.9,7.99,1,1
larschinzel|2026-03-12|VIDEO,larschinzel,2026-03-12,VIDEO,79.9,7.99,1,1
lucianajanuarioo|2026-03-12|LIVE,lucianajanuarioo,2026-03-12,LIVE,79.9,7.99,1,1
npossebon|2026-03-12|VIDEO,npossebon,2026-03-12,VIDEO,79.9,7.99,1,1
mariaaugustareiss|2026-03-12|VIDEO,mariaaugustareiss,2026-03-12,VIDEO,79.9,0.0,1,1
thalyytaguedes|2026-03-12|VIDEO,thalyytaguedes,2026-03-12,VIDEO,79.9,7.99,1,1
detudoumpoucovip|2026-03-12|LINKSHARE,detudoumpoucovip,2026-03-12,LINKSHARE,79.9,7.99,1,1
nanacasagrandi|2026-03-12|VIDEO,nanacasagrandi,2026-03-12,VIDEO,76.4,0.0,1,1
silsantiagotrc|2026-03-12|VIDEO,silsantiagotrc,2026-03-12,VIDEO,72.19,7.22,1,1
bialuzzmodas|2026-03-12|VIDEO,bialuzzmodas,2026-03-12,VIDEO,72.19,7.22,1,1
leticiatsec|2026-03-13|VIDEO,leticiatsec,2026-03-13,VIDEO,1691.53,67.3,18,20
thainabeautyoficial|2026-03-13|VIDEO,thainabeautyoficial,2026-03-13,VIDEO,1351.64,55.93,17,17
ericamcabeluda|2026-03-13|VIDEO,ericamcabeluda,2026-03-13,VIDEO,1190.79,79.13,15,15
alinecavanellas|2026-03-13|VIDEO,alinecavanellas,2026-03-13,VIDEO,1162.32,65.78,14,14
pattylazzarotto|2026-03-13|VIDEO,pattylazzarotto,2026-03-13,VIDEO,1132.75,40.02,14,14
tacianecreator|2026-03-13|VIDEO,tacianecreator,2026-03-13,VIDEO,1043.63,94.89,11,13
numarchi|2026-03-13|VIDEO,numarchi,2026-03-13,VIDEO,559.3,47.94,7,7
laianenovaisss|2026-03-13|VIDEO,laianenovaisss,2026-03-13,VIDEO,554.84,31.52,7,7
maritips_|2026-03-13|VIDEO,maritips_,2026-03-13,VIDEO,448.56,36.87,5,6
natmarquesvi|2026-03-13|VIDEO,natmarquesvi,2026-03-13,VIDEO,384.08,46.09,4,5
natmarquesvi|2026-03-13|LIVE,natmarquesvi,2026-03-13,LIVE,314.81,37.78,4,4
jessicamesant|2026-03-13|VIDEO,jessicamesant,2026-03-13,VIDEO,256.29,25.64,3,3
schepaesugc|2026-03-13|VIDEO,schepaesugc,2026-03-13,VIDEO,239.7,23.97,3,3
hitalasantiago|2026-03-13|VIDEO,hitalasantiago,2026-03-13,VIDEO,239.7,0.0,3,3
robertakguilherme|2026-03-13|VIDEO,robertakguilherme,2026-03-13,VIDEO,170.04,0.0,2,2
nati_sus|2026-03-13|VIDEO,nati_sus,2026-03-13,VIDEO,170.04,0.0,2,2
silsantiagotrc|2026-03-13|VIDEO,silsantiagotrc,2026-03-13,VIDEO,159.8,15.98,2,2
bialuzzmodas|2026-03-13|VIDEO,bialuzzmodas,2026-03-13,VIDEO,159.8,7.99,2,2
gabbizie|2026-03-13|VIDEO,gabbizie,2026-03-13,VIDEO,159.8,15.98,2,2
.familiapimentel|2026-03-13|VIDEO,.familiapimentel,2026-03-13,VIDEO,159.8,0.0,2,2
thami.brambilla|2026-03-13|VIDEO,thami.brambilla,2026-03-13,VIDEO,159.8,0.0,2,2
carolxcreatorshop|2026-03-13|VIDEO,carolxcreatorshop,2026-03-13,VIDEO,152.09,15.21,2,2
adv.dayane|2026-03-13|LIVE,adv.dayane,2026-03-13,LIVE,149.89,14.99,2,2
alarividal|2026-03-13|SHOP,alarividal,2026-03-13,SHOP,85.02,8.5,1,1
vicxsocials|2026-03-13|VIDEO,vicxsocials,2026-03-13,VIDEO,85.02,8.5,1,1
laryoliveiira_|2026-03-13|LIVE,laryoliveiira_,2026-03-13,LIVE,83.15,8.32,1,1
eu.lidiannemartins|2026-03-13|VIDEO,eu.lidiannemartins,2026-03-13,VIDEO,83.15,8.32,1,1
yasmin.aoliveira|2026-03-13|VIDEO,yasmin.aoliveira,2026-03-13,VIDEO,83.15,8.32,1,1
laryoliveiira_|2026-03-13|VIDEO,laryoliveiira_,2026-03-13,VIDEO,83.15,8.32,1,1
lidikpf6|2026-03-13|VIDEO,lidikpf6,2026-03-13,VIDEO,79.9,7.99,1,1
ellentiiffany|2026-03-13|LIVE,ellentiiffany,2026-03-13,LIVE,79.9,7.99,1,1
mariaaugustareiss|2026-03-13|VIDEO,mariaaugustareiss,2026-03-13,VIDEO,79.9,0.0,1,1
davyllag|2026-03-13|LIVE,davyllag,2026-03-13,LIVE,79.9,7.99,1,1
eujuliabellezacortes|2026-03-13|LINKSHARE,eujuliabellezacortes,2026-03-13,LINKSHARE,79.9,7.99,1,1
carolmoraes.shop|2026-03-13|VIDEO,carolmoraes.shop,2026-03-13,VIDEO,79.9,7.99,1,1
abrunaindicaa|2026-03-13|VIDEO,abrunaindicaa,2026-03-13,VIDEO,79.9,7.99,1,1
natalilemos|2026-03-13|VIDEO,natalilemos,2026-03-13,VIDEO,79.9,7.99,1,1
akello.nunes|2026-03-13|LIVE,akello.nunes,2026-03-13,LIVE,79.9,7.99,1,1
alessandraguedes27|2026-03-13|SHOP,alessandraguedes27,2026-03-13,SHOP,79.9,7.99,1,1
gleysaaguiar|2026-03-13|VIDEO,gleysaaguiar,2026-03-13,VIDEO,79.9,0.0,1,1
edneiacamargoafiliada|2026-03-13|LINKSHARE,edneiacamargoafiliada,2026-03-13,LINKSHARE,79.9,4.0,1,1
pormayaracosta|2026-03-13|SHOP,pormayaracosta,2026-03-13,SHOP,72.19,7.22,1,1
_mareiis|2026-03-13|LIVE,_mareiis,2026-03-13,LIVE,69.9,6.99,1,1
thainabeautyoficial|2026-03-14|VIDEO,thainabeautyoficial,2026-03-14,VIDEO,2283.98,83.24,28,28
pattylazzarotto|2026-03-14|VIDEO,pattylazzarotto,2026-03-14,VIDEO,1518.76,39.95,19,19
ericamcabeluda|2026-03-14|VIDEO,ericamcabeluda,2026-03-14,VIDEO,1335.17,95.11,15,17
alinecavanellas|2026-03-14|VIDEO,alinecavanellas,2026-03-14,VIDEO,1134.54,32.98,13,13
leticiatsec|2026-03-14|VIDEO,leticiatsec,2026-03-14,VIDEO,850.2,25.5,10,10
numarchi|2026-03-14|VIDEO,numarchi,2026-03-14,VIDEO,783.58,62.38,10,10
natmarquesvi|2026-03-14|LIVE,natmarquesvi,2026-03-14,LIVE,719.72,84.78,10,10
thami.brambilla|2026-03-14|VIDEO,thami.brambilla,2026-03-14,VIDEO,665.86,24.3,8,8
laianenovaisss|2026-03-14|VIDEO,laianenovaisss,2026-03-14,VIDEO,547.13,30.75,6,7
nati_sus|2026-03-14|VIDEO,nati_sus,2026-03-14,VIDEO,520.0,25.5,6,6
jessicamesant|2026-03-14|VIDEO,jessicamesant,2026-03-14,VIDEO,514.24,9.49,6,6
davyllag|2026-03-14|LIVE,davyllag,2026-03-14,LIVE,489.93,49.0,7,7
tacianecreator|2026-03-14|VIDEO,tacianecreator,2026-03-14,VIDEO,479.4,47.94,5,6
yasmin.aoliveira|2026-03-14|VIDEO,yasmin.aoliveira,2026-03-14,VIDEO,344.35,34.45,4,4
gleysaaguiar|2026-03-14|VIDEO,gleysaaguiar,2026-03-14,VIDEO,319.6,7.99,4,4
maritips_|2026-03-14|VIDEO,maritips_,2026-03-14,VIDEO,311.89,23.2,4,4
silsantiagotrc|2026-03-14|VIDEO,silsantiagotrc,2026-03-14,VIDEO,304.18,30.42,4,4
natmarquesvi|2026-03-14|VIDEO,natmarquesvi,2026-03-14,VIDEO,244.83,19.19,3,3
hitalasantiago|2026-03-14|VIDEO,hitalasantiago,2026-03-14,VIDEO,239.7,7.99,3,3
.familiapimentel|2026-03-14|VIDEO,.familiapimentel,2026-03-14,VIDEO,239.7,15.98,3,3
arenatajardim|2026-03-14|VIDEO,arenatajardim,2026-03-14,VIDEO,231.99,23.2,3,3
robertakguilherme|2026-03-14|VIDEO,robertakguilherme,2026-03-14,VIDEO,170.04,0.0,2,2
laryoliveiira_|2026-03-14|LIVE,laryoliveiira_,2026-03-14,LIVE,166.3,16.64,2,2
